-0.017905,-0.13469,0.069178,0.10062,0.00026228,-0.10273,0.1125,0.030873,0.021107,-8.5543e-005,2.9853
-0.0014146,-0.13469,0.089205,0.096619,-0.0031286,-0.10137,0.11288,0.029864,0.020343,-8.778e-005,2.9844
0.0057104,-0.102,0.11312,0.089454,-0.0066415,-0.10003,0.11322,0.028858,0.01958,-9.0013e-005,2.9834
-0.004327,-0.051324,0.13744,0.079369,-0.010255,-0.098704,0.11354,0.027855,0.01882,-9.2242e-005,2.9825
0.0045411,0.012654,0.15718,0.066665,-0.013946,-0.097385,0.11383,0.026855,0.018062,-9.4467e-005,2.9816
0.0021195,0.080031,0.16702,0.051686,-0.017688,-0.096074,0.11408,0.025858,0.017306,-9.6688e-005,2.9807
-0.003833,0.1248,0.16242,0.034845,-0.021457,-0.094768,0.11431,0.024864,0.016553,-9.8906e-005,2.9798
0.0048176,0.12768,0.14045,0.01662,-0.025227,-0.093465,0.11452,0.023872,0.015802,-0.00010112,2.9788
0.010585,0.093356,0.10144,-0.0023909,-0.028972,-0.092161,0.11469,0.022883,0.015053,-0.00010333,2.9779
-0.0033692,0.040363,0.049168,-0.021489,-0.032668,-0.090854,0.11483,0.021897,0.014307,-0.00010553,2.977
0.00028628,-0.016669,-0.010727,-0.039957,-0.036289,-0.089542,0.11495,0.020914,0.013562,-0.00010774,2.9761
0.0057927,-0.061673,-0.071954,-0.057077,-0.03981,-0.088221,0.11504,0.019934,0.012821,-0.00010993,2.9752
-0.0035257,-0.086606,-0.12741,-0.072131,-0.043206,-0.086889,0.1151,0.018956,0.012081,-0.00011213,2.9742
0.0016522,-0.09458,-0.17012,-0.084403,-0.04645,-0.085544,0.11513,0.017982,0.011344,-0.00011432,2.9733
0.00062152,-0.089572,-0.19468,-0.09318,-0.049518,-0.084182,0.11514,0.01701,0.010609,-0.0001165,2.9724
-0.014845,-0.079153,-0.19879,-0.097871,-0.052381,-0.082802,0.11512,0.016041,0.0098758,-0.00011869,2.9715
0.014891,-0.060367,-0.18398,-0.098372,-0.055016,-0.081399,0.11507,0.015075,0.0091453,-0.00012086,2.9706
-0.0064261,-0.030838,-0.15443,-0.094978,-0.057403,-0.079972,0.115,0.014111,0.0084171,-0.00012304,2.9696
-0.0055045,0.0030155,-0.11569,-0.088068,-0.059533,-0.078519,0.1149,0.013151,0.0076911,-0.00012521,2.9687
0.01338,0.036489,-0.073649,-0.078054,-0.061397,-0.077035,0.11477,0.012193,0.0069674,-0.00012738,2.9678
-0.0079341,0.067225,-0.033622,-0.065385,-0.06299,-0.07552,0.11461,0.011238,0.006246,-0.00012954,2.9669
0.0035995,0.089112,0.00025366,-0.050526,-0.064307,-0.073969,0.11443,0.010286,0.0055268,-0.0001317,2.966
-0.0046187,0.09692,0.02477,-0.033961,-0.065342,-0.07238,0.11423,0.0093374,0.0048099,-0.00013385,2.9651
0.00049103,0.085286,0.038866,-0.016277,-0.066094,-0.070751,0.11399,0.0083911,0.0040953,-0.000136,2.9641
-0.0053045,0.049669,0.044074,0.001701,-0.066557,-0.06908,0.11373,0.0074477,0.0033829,-0.00013815,2.9632
0.0016678,-0.0075663,0.045093,0.018993,-0.066729,-0.067362,0.11345,0.0065071,0.0026728,-0.0001403,2.9623
0.0045519,-0.072193,0.04744,0.034617,-0.066609,-0.065596,0.11314,0.0055694,0.0019649,-0.00014244,2.9614
0.0057768,-0.12443,0.055527,0.047723,-0.066196,-0.063779,0.11281,0.0046345,0.0012593,-0.00014457,2.9605
0.0032999,-0.14668,0.072879,0.057634,-0.065492,-0.061909,0.11244,0.0037025,0.00055592,-0.0001467,2.9596
-0.011123,-0.1242,0.09921,0.063958,-0.064504,-0.059981,0.11206,0.0027734,-0.00014521,-0.00014883,2.9586
-0.0070582,-0.057884,0.12941,0.066706,-0.063249,-0.057995,0.11165,0.0018471,-0.0008441,-0.00015095,2.9577
0.030169,0.0283,0.15725,0.065984,-0.061748,-0.055948,0.11121,0.00092368,-0.0015408,-0.00015308,2.9568
-0.013944,0.11013,0.17667,0.061946,-0.060029,-0.053837,0.11075,3.11e-006,-0.0022352,-0.00015519,2.9559
0.0096047,0.16428,0.18146,0.054853,-0.058127,-0.051659,0.11027,-0.00091459,-0.0029273,-0.0001573,2.955
0.0057468,0.17148,0.16672,0.045079,-0.056081,-0.049413,0.10976,-0.0018294,-0.0036173,-0.00015941,2.9541
-0.0080727,0.12933,0.13325,0.033213,-0.053932,-0.047096,0.10923,-0.0027414,-0.004305,-0.00016152,2.9532
0.0044966,0.057081,0.085328,0.019971,-0.051722,-0.044705,0.10867,-0.0036505,-0.0049904,-0.00016362,2.9522
0.0049837,-0.018426,0.029005,0.0061035,-0.049493,-0.042239,0.10809,-0.0045567,-0.0056737,-0.00016572,2.9513
-0.0040754,-0.077643,-0.029483,-0.0076543,-0.047288,-0.039693,0.10749,-0.0054601,-0.0063547,-0.00016781,2.9504
-0.0028535,-0.11357,-0.084544,-0.020575,-0.04515,-0.037067,0.10686,-0.0063606,-0.0070335,-0.0001699,2.9495
0.011719,-0.12813,-0.13062,-0.031933,-0.043119,-0.034358,0.10621,-0.0072582,-0.0077101,-0.00017199,2.9486
-0.013526,-0.12595,-0.16241,-0.041008,-0.04124,-0.031562,0.10554,-0.008153,-0.0083844,-0.00017407,2.9477
0.00351,-0.11039,-0.17657,-0.047146,-0.039552,-0.028678,0.10484,-0.0090448,-0.0090566,-0.00017615,2.9468
0.01272,-0.084682,-0.17283,-0.049973,-0.038095,-0.025704,0.10412,-0.0099338,-0.0097265,-0.00017822,2.9458
-0.01341,-0.050378,-0.1537,-0.049523,-0.036902,-0.022638,0.10338,-0.01082,-0.010394,-0.00018029,2.9449
-0.0021711,-0.0070237,-0.12421,-0.045931,-0.036005,-0.019477,0.10261,-0.011703,-0.01106,-0.00018236,2.944
0.0088157,0.03766,-0.090082,-0.039372,-0.035432,-0.016221,0.10182,-0.012583,-0.011723,-0.00018442,2.9431
0.0066035,0.071783,-0.056558,-0.030067,-0.0352,-0.012868,0.10101,-0.013461,-0.012384,-0.00018648,2.9422
-0.00015613,0.094618,-0.028584,-0.018264,-0.03532,-0.0094183,0.10018,-0.014335,-0.013043,-0.00018853,2.9413
0.00086592,0.10326,-0.0098364,-0.004273,-0.0358,-0.0058718,0.099328,-0.015207,-0.0137,-0.00019059,2.9404
-0.0035223,0.095081,-0.00048924,0.011319,-0.036648,-0.0022287,0.098453,-0.016076,-0.014354,-0.00019263,2.9394
0.025856,0.066929,0.003935,0.027632,-0.03787,0.0015103,0.097555,-0.016942,-0.015006,-0.00019468,2.9385
-0.015411,0.014829,0.0092645,0.043628,-0.039473,0.0053443,0.096636,-0.017805,-0.015657,-0.00019672,2.9376
0.010008,-0.051886,0.020063,0.058261,-0.041461,0.0092722,0.095696,-0.018665,-0.016304,-0.00019875,2.9367
-0.0026024,-0.11344,0.038941,0.070608,-0.043841,0.013293,0.094734,-0.019522,-0.01695,-0.00020079,2.9358
0.013923,-0.14945,0.066539,0.080036,-0.046615,0.017404,0.093752,-0.020376,-0.017594,-0.00020281,2.9349
-0.0086062,-0.14573,0.10117,0.086331,-0.049788,0.021604,0.092749,-0.021228,-0.018235,-0.00020484,2.934
-0.010882,-0.092081,0.13894,0.089451,-0.053357,0.025889,0.091725,-0.022076,-0.018874,-0.00020686,2.9331
0.0041167,0.0010725,0.17445,0.089376,-0.057313,0.030256,0.09068,-0.022922,-0.019511,-0.00020888,2.9322
0.012911,0.10055,0.20167,0.086099,-0.061629,0.034699,0.089615,-0.023765,-0.020146,-0.00021089,2.9312
0.0020327,0.16874,0.21446,0.079658,-0.066269,0.039213,0.08853,-0.024604,-0.020779,-0.0002129,2.9303
-0.00092871,0.17989,0.20737,0.070182,-0.07119,0.043795,0.087424,-0.025441,-0.021409,-0.00021491,2.9294
0.011718,0.14153,0.17869,0.058057,-0.076344,0.048439,0.086299,-0.026275,-0.022037,-0.00021691,2.9285
-0.0023737,0.075603,0.13142,0.043899,-0.081682,0.053141,0.085154,-0.027106,-0.022663,-0.00021891,2.9276
-0.0068995,-0.00070702,0.071093,0.028362,-0.087157,0.057895,0.083989,-0.027934,-0.023287,-0.0002209,2.9267
0.00018002,-0.071361,0.0042338,0.012094,-0.092719,0.062697,0.082804,-0.02876,-0.023909,-0.00022289,2.9258
-0.018921,-0.12073,-0.062419,-0.0042527,-0.09832,0.067542,0.081601,-0.029582,-0.024529,-0.00022488,2.9249
0.0096629,-0.14576,-0.12229,-0.020029,-0.10391,0.072426,0.080378,-0.030401,-0.025146,-0.00022686,2.924
0.004775,-0.15195,-0.1698,-0.034585,-0.10944,0.077343,0.079136,-0.031218,-0.025761,-0.00022884,2.923
-0.02017,-0.13999,-0.20163,-0.047273,-0.11487,0.082288,0.077875,-0.032031,-0.026375,-0.00023082,2.9221
0.0055021,-0.1087,-0.21615,-0.05753,-0.12013,0.087258,0.076596,-0.032842,-0.026986,-0.00023279,2.9212
0.015524,-0.060819,-0.21448,-0.06512,-0.12519,0.092246,0.075298,-0.03365,-0.027594,-0.00023476,2.9203
-0.003601,-0.00076031,-0.19932,-0.070051,-0.13,0.09725,0.073982,-0.034455,-0.028201,-0.00023672,2.9194
-0.0053625,0.06473,-0.17482,-0.072394,-0.13452,0.10226,0.072647,-0.035256,-0.028806,-0.00023868,2.9185
0.012914,0.11955,-0.14526,-0.072283,-0.13873,0.10728,0.071294,-0.036055,-0.029408,-0.00024064,2.9176
-0.00094922,0.15751,-0.11425,-0.069909,-0.14258,0.1123,0.069924,-0.036851,-0.030008,-0.00024259,2.9167
0.0040408,0.17384,-0.08417,-0.065512,-0.14606,0.11732,0.068535,-0.037644,-0.030606,-0.00024454,2.9158
0.010939,0.16121,-0.055926,-0.059401,-0.14913,0.12233,0.067129,-0.038434,-0.031202,-0.00024649,2.9149
-0.012397,0.11642,-0.028582,-0.052033,-0.15176,0.12732,0.065705,-0.039222,-0.031796,-0.00024843,2.914
-0.00019132,0.044788,-0.00039383,-0.043976,-0.15395,0.13231,0.064264,-0.040006,-0.032388,-0.00025037,2.913
0.0096126,-0.04854,0.030088,-0.035814,-0.15566,0.13727,0.062806,-0.040787,-0.032977,-0.0002523,2.9121
-0.0043736,-0.14095,0.063559,-0.028119,-0.15689,0.14221,0.061331,-0.041566,-0.033565,-0.00025423,2.9112
0.019019,-0.20575,0.099453,-0.021388,-0.15762,0.14713,0.059839,-0.042341,-0.03415,-0.00025616,2.9103
-0.0042226,-0.22269,0.13679,-0.015954,-0.15784,0.15202,0.058331,-0.043113,-0.034733,-0.00025808,2.9094
-0.016982,-0.18011,0.17337,-0.011913,-0.15753,0.15687,0.056805,-0.043883,-0.035314,-0.00026,2.9085
-0.0026008,-0.081248,0.2059,-0.0092918,-0.15667,0.16169,0.055264,-0.04465,-0.035893,-0.00026192,2.9076
0.018242,0.049952,0.23077,-0.0081017,-0.15525,0.16646,0.053706,-0.045413,-0.03647,-0.00026383,2.9067
-0.0088513,0.17108,0.24419,-0.0083107,-0.15328,0.17119,0.052132,-0.046174,-0.037045,-0.00026574,2.9058
0.0068509,0.23753,0.24229,-0.0098138,-0.15076,0.17588,0.050542,-0.046932,-0.037617,-0.00026764,2.9049
-0.01202,0.23038,0.22205,-0.012452,-0.1477,0.18051,0.048936,-0.047686,-0.038188,-0.00026955,2.904
0.017079,0.1613,0.1842,-0.015981,-0.14412,0.18509,0.047315,-0.048438,-0.038756,-0.00027144,2.9031
0.003121,0.059931,0.13228,-0.020113,-0.14002,0.18961,0.045678,-0.049187,-0.039322,-0.00027334,2.9022
-0.00016576,-0.039676,0.071473,-0.02456,-0.13543,0.19407,0.044026,-0.049933,-0.039886,-0.00027523,2.9013
-0.014348,-0.12627,0.0073419,-0.02904,-0.13034,0.19847,0.042359,-0.050676,-0.040448,-0.00027711,2.9003
0.011826,-0.19841,-0.055021,-0.03327,-0.12478,0.2028,0.040676,-0.051416,-0.041008,-0.00027899,2.8994
-0.010778,-0.23369,-0.11089,-0.036965,-0.11876,0.20707,0.038979,-0.052153,-0.041566,-0.00028087,2.8985
0.00025614,-0.22052,-0.15679,-0.039843,-0.11228,0.21125,0.037268,-0.052887,-0.042122,-0.00028275,2.8976
0.013727,-0.17271,-0.19076,-0.041635,-0.10537,0.21537,0.035541,-0.053618,-0.042676,-0.00028462,2.8967
-0.017127,-0.10068,-0.21223,-0.042158,-0.098025,0.2194,0.0338,-0.054346,-0.043227,-0.00028649,2.8958
0.0085809,-0.017559,-0.22201,-0.041329,-0.090278,0.22335,0.032046,-0.055071,-0.043777,-0.00028835,2.8949
-0.0077617,0.059709,-0.22138,-0.039097,-0.082146,0.22721,0.030277,-0.055794,-0.044324,-0.00029021,2.894
0.010654,0.12761,-0.21217,-0.035417,-0.073653,0.23098,0.028494,-0.056513,-0.044869,-0.00029207,2.8931
-0.0063325,0.18842,-0.19635,-0.030287,-0.064823,0.23466,0.026697,-0.057229,-0.045412,-0.00029392,2.8922
0.01321,0.22201,-0.17526,-0.02374,-0.055677,0.23824,0.024887,-0.057942,-0.045953,-0.00029577,2.8913
-0.019074,0.21687,-0.14992,-0.015858,-0.046238,0.24172,0.023063,-0.058653,-0.046493,-0.00029762,2.8904
-0.013046,0.1751,-0.12098,-0.0068539,-0.036529,0.2451,0.021227,-0.05936,-0.047029,-0.00029946,2.8895
0.018279,0.099271,-0.088405,0.0028491,-0.026578,0.24836,0.019377,-0.060064,-0.047564,-0.0003013,2.8886
-0.0048254,-0.0025581,-0.051993,0.012726,-0.016411,0.25152,0.017514,-0.060766,-0.048097,-0.00030313,2.8877
0.0056243,-0.10733,-0.011714,0.02222,-0.006059,0.25455,0.015639,-0.061464,-0.048628,-0.00030496,2.8868
-0.00098762,-0.18857,0.032326,0.030812,0.0044501,0.25746,0.013751,-0.062159,-0.049157,-0.00030679,2.8859
0.013793,-0.23032,0.079088,0.038086,0.015087,0.26025,0.011851,-0.062852,-0.049683,-0.00030861,2.885
-0.0068617,-0.22327,0.12617,0.043787,0.025822,0.26291,0.0099382,-0.063541,-0.050208,-0.00031043,2.8841
-0.0010406,-0.16114,0.17042,0.047743,0.036625,0.26543,0.0080137,-0.064228,-0.05073,-0.00031225,2.8832
-0.0013942,-0.048784,0.20823,0.049792,0.047464,0.26781,0.0060775,-0.064911,-0.051251,-0.00031406,2.8823
0.0014436,0.084859,0.23583,0.049782,0.058303,0.27004,0.0041296,-0.065591,-0.051769,-0.00031587,2.8814
-0.0013121,0.19161,0.24932,0.047615,0.069107,0.27213,0.0021703,-0.066269,-0.052285,-0.00031767,2.8805
-0.00069958,0.23301,0.24483,0.043311,0.079837,0.27406,0.00019975,-0.066943,-0.0528,-0.00031948,2.8796
-0.0006578,0.20997,0.22005,0.037015,0.090456,0.27584,-0.0017818,-0.067615,-0.053312,-0.00032127,2.8786
0.010636,0.13977,0.177,0.029098,0.10093,0.27745,-0.0037743,-0.068283,-0.053822,-0.00032307,2.8777
-0.015482,0.043819,0.12071,0.020006,0.11123,0.2789,-0.0057774,-0.068949,-0.05433,-0.00032486,2.8768
-0.0016244,-0.055441,0.056899,0.010183,0.12132,0.28018,-0.007791,-0.069611,-0.054836,-0.00032665,2.8759
-0.001491,-0.13167,-0.0086592,7.5319e-005,0.13118,0.28129,-0.0098148,-0.07027,-0.05534,-0.00032843,2.875
0.0056089,-0.1737,-0.070157,-0.0098727,0.14077,0.28221,-0.011849,-0.070927,-0.055842,-0.00033021,2.8741
-0.011595,-0.18353,-0.12186,-0.019218,0.15008,0.28295,-0.013893,-0.07158,-0.056342,-0.00033198,2.8732
0.0031141,-0.16632,-0.15951,-0.027523,0.15906,0.28351,-0.015946,-0.072231,-0.05684,-0.00033376,2.8723
0.0024871,-0.12795,-0.1816,-0.034383,0.1677,0.28387,-0.018009,-0.072878,-0.057336,-0.00033553,2.8714
-0.0016762,-0.072225,-0.1897,-0.039479,0.17598,0.28404,-0.020081,-0.073522,-0.05783,-0.00033729,2.8705
-0.00083816,-0.0091694,-0.18704,-0.042546,0.18386,0.28401,-0.022162,-0.074164,-0.058322,-0.00033905,2.8696
0.0048673,0.053113,-0.17706,-0.04334,0.19132,0.28378,-0.024251,-0.074802,-0.058812,-0.00034081,2.8687
0.010848,0.11026,-0.16308,-0.041622,0.19835,0.28334,-0.026349,-0.075437,-0.059299,-0.00034256,2.8678
-0.0051065,0.14995,-0.14765,-0.037178,0.20491,0.28269,-0.028455,-0.07607,-0.059785,-0.00034432,2.8669
-0.00037192,0.16401,-0.1322,-0.029862,0.21098,0.28183,-0.030568,-0.076699,-0.060269,-0.00034606,2.866
-0.0022259,0.15137,-0.1174,-0.019758,0.21653,0.28075,-0.032688,-0.077325,-0.060751,-0.00034781,2.8651
0.015477,0.10806,-0.10184,-0.0073498,0.22155,0.27945,-0.034816,-0.077948,-0.06123,-0.00034955,2.8642
-0.014127,0.037778,-0.083016,0.0066401,0.22599,0.27793,-0.036949,-0.078569,-0.061708,-0.00035128,2.8633
0.013447,-0.051245,-0.059041,0.021428,0.22984,0.27619,-0.039088,-0.079186,-0.062184,-0.00035301,2.8624
-0.017935,-0.13433,-0.028362,0.036237,0.23306,0.27422,-0.041232,-0.0798,-0.062657,-0.00035474,2.8615
0.014873,-0.1878,0.0098746,0.050361,0.23565,0.27202,-0.043382,-0.080411,-0.063129,-0.00035647,2.8606
0.0044814,-0.19501,0.054958,0.063226,0.23756,0.2696,-0.045535,-0.081019,-0.063599,-0.00035819,2.8597
-0.005511,-0.15016,0.10377,0.074386,0.23879,0.26694,-0.047692,-0.081624,-0.064066,-0.00035991,2.8588
-0.010747,-0.063903,0.15176,0.083436,0.2393,0.26407,-0.049853,-0.082226,-0.064532,-0.00036162,2.8579
0.01625,0.040737,0.1939,0.08997,0.23909,0.26097,-0.052016,-0.082825,-0.064996,-0.00036333,2.857
-0.013537,0.13481,0.22485,0.09358,0.23815,0.25764,-0.054181,-0.083421,-0.065458,-0.00036504,2.8561
0.015188,0.19471,0.23919,0.093905,0.23648,0.2541,-0.056347,-0.084014,-0.065917,-0.00036675,2.8552
-0.0061091,0.20775,0.23235,0.090772,0.23409,0.25034,-0.058514,-0.084604,-0.066375,-0.00036845,2.8543
0.0090052,0.17365,0.20382,0.084436,0.23102,0.24637,-0.060681,-0.085191,-0.066831,-0.00037014,2.8534
0.0066048,0.1028,0.15774,0.075452,0.22729,0.2422,-0.062847,-0.085774,-0.067284,-0.00037184,2.8525
-0.016604,0.0090221,0.10001,0.064438,0.22296,0.23782,-0.065012,-0.086355,-0.067736,-0.00037353,2.8517
0.011859,-0.085881,0.037131,0.052017,0.21806,0.23324,-0.067175,-0.086933,-0.068186,-0.00037521,2.8508
-0.0088465,-0.1526,-0.024314,0.038804,0.21263,0.22847,-0.069335,-0.087507,-0.068634,-0.00037689,2.8499
-0.0035267,-0.17764,-0.07798,0.025421,0.20671,0.22352,-0.071492,-0.088079,-0.069079,-0.00037857,2.849
-0.0055648,-0.16194,-0.11867,0.012485,0.20036,0.21838,-0.073645,-0.088647,-0.069523,-0.00038025,2.8481
0.019874,-0.11889,-0.1432,0.00059164,0.1936,0.21307,-0.075794,-0.089213,-0.069965,-0.00038192,2.8472
-0.00097295,-0.063271,-0.15108,-0.0097834,0.18648,0.20759,-0.077938,-0.089775,-0.070405,-0.00038359,2.8463
0.0011161,-0.0037533,-0.14592,-0.018287,0.17905,0.20194,-0.080075,-0.090334,-0.070843,-0.00038525,2.8454
-0.000415,0.054776,-0.13287,-0.024646,0.17133,0.19613,-0.082207,-0.090891,-0.071279,-0.00038691,2.8445
-0.011083,0.10569,-0.11652,-0.02861,0.16338,0.19018,-0.084331,-0.091444,-0.071713,-0.00038857,2.8436
-0.0020481,0.14665,-0.10073,-0.02995,0.15523,0.18407,-0.086448,-0.091994,-0.072145,-0.00039022,2.8427
-0.0025377,0.1695,-0.087397,-0.028538,0.14692,0.17782,-0.088556,-0.092541,-0.072575,-0.00039187,2.8418
-0.013957,0.15733,-0.076798,-0.024436,0.13848,0.17144,-0.090655,-0.093085,-0.073003,-0.00039352,2.8409
-0.0011089,0.10913,-0.067335,-0.018097,0.12997,0.16493,-0.092744,-0.093626,-0.073429,-0.00039516,2.84
0.014704,0.035801,-0.057237,-0.010221,0.12141,0.15829,-0.094824,-0.094164,-0.073854,-0.0003968,2.8391
0.00062633,-0.05329,-0.044779,-0.001566,0.11287,0.15154,-0.096892,-0.094699,-0.074276,-0.00039844,2.8382
0.010654,-0.13564,-0.028396,0.0071139,0.10437,0.14467,-0.098949,-0.095231,-0.074696,-0.00040007,2.8373
-0.0069856,-0.18869,-0.0067184,0.01511,0.095965,0.13769,-0.10099,-0.095759,-0.075115,-0.0004017,2.8364
-0.016778,-0.20564,0.020971,0.021792,0.087693,0.13062,-0.10302,-0.096285,-0.075531,-0.00040333,2.8355
0.0021787,-0.18186,0.054009,0.026706,0.079589,0.12344,-0.10504,-0.096807,-0.075945,-0.00040495,2.8346
-0.013827,-0.11227,0.089151,0.029621,0.071684,0.11618,-0.10705,-0.097327,-0.076358,-0.00040657,2.8337
0.012485,-0.010909,0.12232,0.030398,0.064006,0.10884,-0.10904,-0.097843,-0.076769,-0.00040818,2.8328
0.0073014,0.087592,0.14944,0.028913,0.05658,0.10141,-0.11101,-0.098356,-0.077177,-0.00040979,2.8319
-0.0031257,0.16157,0.16643,0.025083,0.049431,0.093916,-0.11297,-0.098867,-0.077584,-0.0004114,2.831
-0.0055855,0.20347,0.16936,0.018937,0.042576,0.086353,-0.11491,-0.099374,-0.077989,-0.00041301,2.8302
0.01018,0.19366,0.15576,0.01069,0.036027,0.078729,-0.11683,-0.099878,-0.078392,-0.00041461,2.8293
-0.00049858,0.12743,0.12691,0.00082139,0.029787,0.071051,-0.11874,-0.10038,-0.078793,-0.0004162,2.8284
-0.0046114,0.033182,0.087141,-0.010103,0.023858,0.063324,-0.12062,-0.10088,-0.079192,-0.0004178,2.8275
-0.012792,-0.055695,0.041683,-0.021513,0.018239,0.055553,-0.12249,-0.10137,-0.079589,-0.00041939,2.8266
0.00077519,-0.12129,-0.0042486,-0.032841,0.012924,0.047746,-0.12434,-0.10186,-0.079984,-0.00042097,2.8257
0.0012757,-0.16012,-0.045833,-0.043519,0.0079099,0.039906,-0.12617,-0.10235,-0.080377,-0.00042256,2.8248
-0.012061,-0.16755,-0.078229,-0.052978,0.0031889,0.032042,-0.12797,-0.10284,-0.080769,-0.00042414,2.8239
0.0030895,-0.14637,-0.09796,-0.06068,-0.0012475,0.024158,-0.12976,-0.10332,-0.081158,-0.00042571,2.823
-0.0018991,-0.10702,-0.10443,-0.066241,-0.0054089,0.016262,-0.13152,-0.1038,-0.081546,-0.00042729,2.8221
0.0037124,-0.049648,-0.099942,-0.069469,-0.0093049,0.0083587,-0.13326,-0.10427,-0.081931,-0.00042886,2.8212
-0.00052717,0.016194,-0.088583,-0.070243,-0.012947,0.0004554,-0.13497,-0.10475,-0.082315,-0.00043042,2.8203
-0.012658,0.073969,-0.07424,-0.068448,-0.016355,-0.0074414,-0.13666,-0.10522,-0.082697,-0.00043198,2.8194
